,df,dhf,dengue_cases,daily_rainf_total,highest_30min_rainf,highest_60min_rainf,highest_120min_rainf,mean_temp,max_temp,min_temp,mean_wind_speed,max_wind_speed,dengue_searches,dengue_fever_searches,dengue_symptoms_searches,daily_rainf_total_squared,highest_30min_rainf_squared,highest_60min_rainf_squared,highest_120min_rainf_squared
2017-05-28,66.0,0.0,66.0,11.142857142857142,7.228571428571429,10.171428571428569,11.028571428571428,27.514285714285712,31.32857142857143,24.914285714285715,6.1000000000000005,26.37142857142857,11.0,2.0,5.0,124.16326530612244,52.25224489795919,103.45795918367342,121.62938775510204
2017-06-04,62.0,0.0,62.0,4.3428571428571425,3.8000000000000003,3.9714285714285715,3.9714285714285715,28.457142857142856,31.414285714285715,25.97142857142857,6.471428571428571,30.042857142857144,9.0,3.0,3.0,18.860408163265305,14.440000000000001,15.772244897959185,15.772244897959185
2017-06-11,79.0,1.0,80.0,2.857142857142857,1.342857142857143,2.028571428571429,2.3714285714285714,28.442857142857143,31.271428571428572,26.2,7.785714285714286,29.585714285714285,11.0,3.0,2.0,8.16326530612245,1.8032653061224493,4.115102040816328,5.6236734693877555
2017-06-18,73.0,0.0,73.0,5.114285714285714,4.257142857142857,4.885714285714286,5.114285714285714,28.97142857142857,31.771428571428572,26.599999999999998,9.985714285714286,35.31428571428572,15.0,3.0,4.0,26.155918367346935,18.12326530612245,23.870204081632657,26.155918367346935
2017-06-25,75.0,0.0,75.0,6.6571428571428575,2.5714285714285716,3.7142857142857144,4.6000000000000005,28.12857142857143,31.157142857142855,25.385714285714283,9.214285714285714,33.642857142857146,13.0,4.0,4.0,44.31755102040817,6.612244897959185,13.795918367346939,21.160000000000004
2017-07-02,63.0,0.0,63.0,9.542857142857143,4.94917862547185,7.472429002631964,8.133324374919317,28.67142857142857,31.642857142857142,25.928571428571427,8.7,30.8,11.0,4.0,5.0,91.06612244897958,24.49436906682743,55.83719519937533,66.1509653876567
2017-07-09,53.0,0.0,53.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,29.314285714285717,32.25714285714286,27.442857142857143,11.200000000000001,29.385714285714283,14.0,4.0,3.0,0.000816326530612245,0.000816326530612245,0.000816326530612245,0.000816326530612245
2017-07-16,51.0,0.0,51.0,3.142857142857143,2.4,2.6285714285714286,2.7142857142857144,28.571428571428573,32.128571428571426,25.942857142857143,8.585714285714285,32.18571428571429,11.0,2.0,2.0,9.877551020408163,5.76,6.909387755102041,7.367346938775511
2017-07-23,66.0,1.0,67.0,10.37142857142857,7.571428571428571,9.571428571428571,10.171428571428573,27.900000000000002,30.714285714285715,24.32857142857143,6.8428571428571425,33.01428571428571,10.0,4.0,1.0,107.56653061224488,57.326530612244895,91.61224489795917,103.4579591836735
2017-07-30,60.0,0.0,60.0,0.4571428571428572,0.31428571428571433,0.34285714285714286,0.4,27.942857142857143,31.0,25.728571428571428,7.957142857142857,28.085714285714285,12.0,4.0,3.0,0.20897959183673473,0.09877551020408167,0.11755102040816327,0.16000000000000003
2017-08-06,56.0,0.0,56.0,4.6571428571428575,2.6,3.4857142857142853,4.4,27.8,30.400000000000002,24.87142857142857,8.071428571428571,31.842857142857145,14.0,5.0,6.0,21.688979591836738,6.760000000000001,12.15020408163265,19.360000000000003
2017-08-13,52.0,1.0,53.0,6.4,3.028571428571429,4.0285714285714285,4.4,27.25714285714286,30.099999999999998,24.785714285714285,7.814285714285715,37.785714285714285,12.0,5.0,2.0,40.96000000000001,9.172244897959185,16.22938775510204,19.360000000000003
2017-08-20,51.0,1.0,52.0,0.0,0.0,0.0,0.0,28.74285714285714,31.357142857142858,26.771428571428572,11.671428571428573,30.75714285714286,12.0,3.0,2.0,0.0,0.0,0.0,0.0
2017-08-27,33.0,0.0,33.0,0.34285714285714286,0.31428571428571433,0.31428571428571433,0.34285714285714286,29.099999999999998,31.814285714285717,27.0,13.057142857142859,37.699999999999996,9.0,0.0,3.0,0.11755102040816327,0.09877551020408167,0.09877551020408167,0.11755102040816327
2017-09-03,40.0,0.0,40.0,0.2285714285714286,0.2285714285714286,0.2285714285714286,0.2285714285714286,29.25714285714286,32.3,27.442857142857143,14.457142857142857,37.714285714285715,10.0,4.0,2.0,0.05224489795918368,0.05224489795918368,0.05224489795918368,0.05224489795918368
2017-09-10,53.0,0.0,53.0,3.057142857142857,1.9428571428571428,2.5142857142857147,2.7142857142857144,27.542857142857144,30.185714285714287,25.17142857142857,8.242857142857144,32.9,13.0,6.0,2.0,9.34612244897959,3.7746938775510204,6.321632653061227,7.367346938775511
2017-09-17,58.0,1.0,59.0,6.942857142857142,4.514285714285714,5.571428571428571,6.2,27.814285714285717,31.314285714285713,25.214285714285715,10.12857142857143,36.471428571428575,12.0,3.0,2.0,48.20326530612244,20.378775510204083,31.04081632653061,38.440000000000005
2017-09-24,39.0,0.0,39.0,1.1714285714285713,0.8857142857142856,1.0,1.0857142857142856,28.228571428571428,30.7,26.2,11.485714285714286,35.5,8.0,2.0,1.0,1.3722448979591833,0.7844897959183671,1.0,1.1787755102040816
2017-10-01,51.0,1.0,52.0,0.6285714285714287,0.6,0.6,0.6,28.271428571428572,31.285714285714285,26.32857142857143,11.742857142857144,35.371428571428574,10.0,4.0,3.0,0.39510204081632666,0.36,0.36,0.36
2017-10-08,55.0,0.0,55.0,5.3428571428571425,3.1999999999999997,3.4857142857142853,3.8,27.842857142857145,30.942857142857143,25.542857142857144,7.957142857142857,39.042857142857144,9.0,2.0,1.0,28.546122448979588,10.239999999999998,12.15020408163265,14.44
2017-10-15,62.0,1.0,63.0,5.171428571428572,3.3714285714285714,3.914285714285714,4.000000000000001,28.214285714285715,31.271428571428572,25.485714285714288,8.785714285714286,32.31428571428571,11.0,4.0,2.0,26.74367346938776,11.366530612244897,15.321632653061224,16.000000000000007
2017-10-22,77.0,0.0,77.0,5.685714285714286,3.3999999999999995,3.685714285714286,4.428571428571429,27.5,31.12857142857143,24.457142857142856,7.3999999999999995,36.714285714285715,12.0,4.0,3.0,32.32734693877551,11.559999999999997,13.584489795918369,19.612244897959187
2017-10-29,62.0,0.0,62.0,2.0,1.542857142857143,1.7428571428571427,1.8285714285714285,27.728571428571428,31.157142857142855,25.47142857142857,6.428571428571429,29.728571428571428,11.0,5.0,1.0,4.0,2.3804081632653062,3.0375510204081624,3.343673469387755
2017-11-05,44.0,0.0,44.0,4.314285714285715,2.7142857142857144,2.971428571428571,3.2285714285714286,27.428571428571427,31.314285714285713,25.042857142857144,6.642857142857143,30.2,10.0,4.0,3.0,18.6130612244898,7.367346938775511,8.829387755102038,10.423673469387756
2017-11-12,50.0,0.0,50.0,7.6000000000000005,6.3999999999999995,6.971428571428571,7.142857142857143,28.085714285714285,31.728571428571428,24.557142857142857,6.7,34.41428571428572,14.0,5.0,5.0,57.760000000000005,40.959999999999994,48.6008163265306,51.02040816326531
2017-11-19,24.0,0.0,24.0,0.1142857142857143,0.1142857142857143,0.1142857142857143,0.1142857142857143,29.157142857142855,32.74285714285714,26.785714285714285,7.2,28.385714285714283,12.0,3.0,2.0,0.01306122448979592,0.01306122448979592,0.01306122448979592,0.01306122448979592
2017-11-26,37.0,1.0,38.0,4.542857142857143,4.257142857142857,4.3428571428571425,4.371428571428572,27.400000000000002,31.67142857142857,24.82857142857143,5.414285714285714,27.0,12.0,2.0,2.0,20.63755102040816,18.12326530612245,18.860408163265305,19.109387755102045
2017-12-03,33.0,1.0,34.0,1.8000000000000003,0.8285714285714285,1.0,1.2285714285714284,27.32857142857143,30.52857142857143,24.614285714285717,6.485714285714286,28.957142857142856,11.0,4.0,3.0,3.240000000000001,0.6865306122448979,1.0,1.5093877551020405
2017-12-10,40.0,0.0,40.0,18.542857142857144,11.285714285714286,13.542857142857143,15.4,26.485714285714288,30.75714285714286,24.099999999999998,5.671428571428572,30.5,12.0,3.0,2.0,343.8375510204082,127.36734693877553,183.40897959183673,237.16000000000003
2017-12-17,51.0,0.0,51.0,11.714285714285714,6.914285714285714,8.685714285714285,9.457142857142857,27.271428571428572,31.02857142857143,24.485714285714288,6.085714285714286,34.57142857142857,10.0,4.0,2.0,137.22448979591834,47.8073469387755,75.44163265306122,89.43755102040816
2017-12-24,66.0,0.0,66.0,4.6000000000000005,2.9714285714285715,3.085714285714286,3.542857142857143,26.97142857142857,30.37142857142857,24.685714285714287,6.442857142857143,28.714285714285715,12.0,4.0,3.0,21.160000000000004,8.829387755102042,9.521632653061225,12.551836734693879
2017-12-31,74.0,0.0,74.0,2.771428571428572,1.457142857142857,1.8285714285714285,2.5142857142857147,27.542857142857144,31.32857142857143,25.314285714285713,7.657142857142857,30.485714285714288,13.0,4.0,1.0,7.680816326530614,2.1232653061224487,3.343673469387755,6.321632653061227
2018-01-07,83.0,0.0,83.0,8.914285714285713,4.171428571428572,5.742857142857143,6.942857142857142,27.042857142857144,30.657142857142855,24.75714285714286,7.042857142857143,26.271428571428572,12.0,4.0,2.0,79.46448979591834,17.400816326530613,32.98040816326531,48.20326530612244
2018-01-14,68.0,0.0,68.0,18.62857142857143,10.171428571428573,13.571428571428571,15.857142857142858,26.842857142857145,31.37142857142857,24.342857142857145,7.728571428571429,29.357142857142858,10.0,3.0,1.0,347.0236734693878,103.4579591836735,184.18367346938774,251.44897959183675
2018-01-21,54.0,0.0,54.0,8.057142857142857,4.914285714285714,6.628571428571429,7.571428571428571,27.057142857142857,30.657142857142855,24.75714285714286,9.828571428571427,33.24285714285714,6.0,2.0,1.0,64.91755102040815,24.150204081632648,43.93795918367348,57.326530612244895
2018-01-28,45.0,0.0,45.0,17.2,8.342857142857143,9.285714285714286,11.171428571428569,26.52857142857143,29.87142857142857,24.342857142857145,8.6,33.128571428571426,9.0,3.0,2.0,295.84,69.60326530612245,86.22448979591839,124.80081632653057
2018-02-04,48.0,0.0,48.0,5.171428571428572,1.342857142857143,2.1714285714285713,2.4285714285714284,26.085714285714285,28.928571428571427,24.342857142857145,6.985714285714286,26.599999999999998,15.0,5.0,3.0,26.74367346938776,1.8032653061224493,4.715102040816326,5.897959183673469
2018-02-11,50.0,0.0,50.0,20.942857142857143,6.0,8.6,11.914285714285715,24.5,26.7,22.785714285714285,7.985714285714287,28.685714285714287,10.0,3.0,3.0,438.60326530612247,36.0,73.96,141.95020408163265
2018-02-18,28.0,0.0,28.0,3.9142857142857146,3.1428571428571432,3.7714285714285714,3.8000000000000003,26.599999999999998,31.02857142857143,24.157142857142855,8.128571428571428,29.942857142857143,14.0,4.0,2.0,15.321632653061227,9.877551020408166,14.223673469387755,14.440000000000001
2018-02-25,38.0,1.0,39.0,4.771428571428571,2.942857142857143,3.542857142857143,4.114285714285714,26.771428571428572,31.342857142857145,24.728571428571428,6.714285714285714,29.04285714285714,10.0,4.0,1.0,22.766530612244896,8.660408163265307,12.551836734693879,16.927346938775507
2018-03-04,51.0,0.0,51.0,8.142857142857142,4.542857142857143,5.742857142857143,6.971428571428572,27.02857142857143,31.12857142857143,24.47142857142857,11.014285714285714,38.785714285714285,9.0,4.0,3.0,66.30612244897958,20.63755102040816,32.98040816326531,48.60081632653063
2018-03-11,37.0,0.0,37.0,0.0,0.0,0.0,0.0,26.5,30.17142857142857,24.2,13.228571428571428,37.285714285714285,9.0,4.0,3.0,0.0,0.0,0.0,0.0
2018-03-18,37.0,2.0,39.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,27.25714285714286,31.72857142857143,24.614285714285717,11.714285714285714,33.58571428571428,10.0,3.0,2.0,0.000816326530612245,0.000816326530612245,0.000816326530612245,0.000816326530612245
2018-03-25,36.0,0.0,36.0,0.14285714285714285,0.1142857142857143,0.14285714285714285,0.14285714285714285,27.614285714285717,32.142857142857146,25.157142857142855,11.785714285714286,33.4,8.0,2.0,2.0,0.02040816326530612,0.01306122448979592,0.02040816326530612,0.02040816326530612
2018-04-01,24.0,0.0,24.0,0.4571428571428572,0.37142857142857144,0.37142857142857144,0.37142857142857144,28.042857142857144,32.457142857142856,25.571428571428573,10.87142857142857,31.485714285714288,10.0,3.0,2.0,0.20897959183673473,0.1379591836734694,0.1379591836734694,0.1379591836734694
2018-04-08,38.0,0.0,38.0,3.0857142857142854,1.3714285714285714,2.085714285714286,2.2285714285714286,27.714285714285715,31.614285714285717,25.12857142857143,11.200000000000001,35.57142857142857,8.0,5.0,1.0,9.521632653061223,1.8808163265306124,4.350204081632653,4.966530612244898
2018-04-15,38.0,0.0,38.0,0.0,0.0,0.0,0.0,28.485714285714288,33.114285714285714,25.814285714285713,11.271428571428572,33.542857142857144,10.0,4.0,1.0,0.0,0.0,0.0,0.0
2018-04-22,56.0,0.0,56.0,1.0,0.6285714285714287,0.7142857142857143,0.7142857142857143,28.37142857142857,32.82857142857143,25.857142857142858,10.299999999999999,31.014285714285712,10.0,2.0,2.0,1.0,0.39510204081632666,0.5102040816326531,0.5102040816326531
2018-04-29,55.0,1.0,56.0,1.9428571428571428,0.7714285714285715,0.9714285714285714,1.2285714285714284,27.157142857142855,31.914285714285715,24.642857142857142,7.1571428571428575,32.51428571428571,11.0,6.0,4.0,3.7746938775510204,0.5951020408163266,0.9436734693877551,1.5093877551020405
2018-05-06,74.0,3.0,77.0,0.7428571428571428,0.7428571428571428,0.7428571428571428,0.7428571428571428,28.52857142857143,33.18571428571429,26.099999999999998,10.714285714285714,30.87142857142857,9.0,4.0,2.0,0.5518367346938774,0.5518367346938774,0.5518367346938774,0.5518367346938774
2018-05-13,62.0,0.0,62.0,2.0571428571428574,1.1142857142857143,1.2571428571428573,1.4571428571428573,28.914285714285715,33.8,26.285714285714285,9.828571428571427,31.542857142857144,7.0,3.0,1.0,4.2318367346938786,1.2416326530612245,1.5804081632653066,2.1232653061224496
2018-05-20,63.0,1.0,64.0,0.37142857142857144,0.2571428571428572,0.2571428571428572,0.2857142857142857,28.142857142857142,33.08571428571429,25.857142857142858,7.7,31.342857142857145,8.0,2.0,1.0,0.1379591836734694,0.06612244897959185,0.06612244897959185,0.08163265306122448
2018-05-27,64.0,1.0,65.0,4.8,3.6,4.371428571428572,4.542857142857143,28.414285714285715,32.98571428571429,25.24285714285714,6.8428571428571425,31.942857142857143,18.0,5.0,3.0,23.04,12.96,19.109387755102045,20.63755102040816
2018-06-03,52.0,2.0,54.0,3.742857142857143,3.3714285714285714,3.6285714285714286,3.6571428571428575,28.785714285714285,32.642857142857146,25.82857142857143,8.328571428571427,36.65714285714286,29.0,8.0,5.0,14.008979591836734,11.366530612244897,13.166530612244898,13.374693877551023
2018-06-10,75.0,0.0,75.0,0.19999999999999998,0.08571428571428573,0.14285714285714285,0.19999999999999998,29.685714285714287,32.91428571428571,27.47142857142857,11.228571428571428,33.628571428571426,13.0,4.0,2.0,0.039999999999999994,0.007346938775510206,0.02040816326530612,0.039999999999999994
2018-06-17,55.0,0.0,55.0,1.457142857142857,0.9714285714285714,1.1428571428571428,1.4000000000000001,28.414285714285715,32.885714285714286,26.042857142857144,6.471428571428571,27.914285714285715,21.0,4.0,3.0,2.1232653061224487,0.9436734693877551,1.3061224489795917,1.9600000000000004
2018-06-24,59.0,2.0,61.0,6.914285714285714,2.9428571428571426,3.485714285714286,4.0,28.314285714285713,32.41428571428572,25.642857142857142,6.914285714285714,28.785714285714285,13.0,3.0,3.0,47.8073469387755,8.660408163265304,12.150204081632657,16.0
2018-07-01,75.0,1.0,76.0,17.37142857142857,9.885714285714286,13.114285714285714,15.457142857142856,27.842857142857145,31.099999999999998,24.87142857142857,5.6000000000000005,30.028571428571432,12.0,3.0,2.0,301.7665306122449,97.72734693877551,171.98448979591836,238.9232653061224
2018-07-08,56.0,2.0,58.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,29.728571428571428,32.51428571428571,27.085714285714285,9.557142857142859,29.414285714285715,14.0,5.0,2.0,0.3599999999999998,0.3599999999999998,0.3599999999999998,0.3599999999999998
2018-07-15,44.0,0.0,44.0,1.6857142857142857,1.5142857142857142,1.5142857142857142,1.542857142857143,29.099999999999998,32.1,26.614285714285717,9.328571428571427,33.58571428571428,10.0,3.0,3.0,2.8416326530612244,2.293061224489796,2.293061224489796,2.3804081632653062
2018-07-22,41.0,0.0,41.0,4.628571428571428,4.085714285714286,4.457142857142857,4.457142857142857,27.74285714285714,31.0,24.771428571428572,8.27142857142857,36.45714285714286,10.0,1.0,2.0,21.42367346938775,16.6930612244898,19.866122448979592,19.866122448979592
2018-07-29,56.0,0.0,56.0,9.285714285714286,4.685714285714285,7.285714285714286,8.0,27.042857142857144,29.414285714285715,24.37142857142857,6.528571428571429,30.47142857142857,9.0,3.0,3.0,86.22448979591839,21.955918367346932,53.08163265306122,64.0
2018-08-05,50.0,1.0,51.0,9.114285714285714,5.314285714285715,7.971428571428571,9.028571428571428,28.24285714285714,31.142857142857142,25.485714285714288,9.985714285714286,34.271428571428565,12.0,3.0,1.0,83.07020408163264,28.24163265306123,63.54367346938774,81.51510204081633
2018-08-12,59.0,0.0,59.0,8.371428571428572,6.171428571428572,7.6000000000000005,8.257142857142856,28.25714285714286,30.87142857142857,25.457142857142856,10.285714285714286,34.15714285714286,12.0,3.0,4.0,70.08081632653062,38.0865306122449,57.760000000000005,68.1804081632653
2018-08-19,42.0,1.0,43.0,1.2857142857142858,1.1714285714285713,1.2571428571428573,1.2857142857142858,28.914285714285715,31.599999999999998,26.428571428571427,11.514285714285714,32.05714285714286,11.0,4.0,4.0,1.6530612244897962,1.3722448979591833,1.5804081632653066,1.6530612244897962
2018-08-26,66.0,2.0,68.0,0.7428571428571429,0.42857142857142855,0.7428571428571429,0.7428571428571429,29.0,32.05714285714286,26.857142857142858,12.4,35.41428571428571,12.0,3.0,2.0,0.5518367346938776,0.18367346938775508,0.5518367346938776,0.5518367346938776
2018-09-02,75.0,0.0,75.0,5.485714285714286,4.142857142857143,4.885714285714286,5.142857142857143,27.814285714285713,30.52857142857143,25.585714285714285,10.028571428571428,32.48571428571429,11.0,4.0,1.0,30.093061224489798,17.16326530612245,23.870204081632657,26.44897959183674
2018-09-09,75.0,1.0,76.0,0.9714285714285714,0.7999999999999999,0.8285714285714285,0.8571428571428571,28.571428571428573,31.442857142857143,26.085714285714285,10.342857142857143,33.542857142857144,8.0,3.0,1.0,0.9436734693877551,0.6399999999999999,0.6865306122448979,0.7346938775510203
2018-09-16,49.0,0.0,49.0,0.5428571428571428,0.42857142857142855,0.42857142857142855,0.42857142857142855,29.25714285714286,32.27142857142857,27.157142857142855,14.799999999999999,35.58571428571428,9.0,3.0,2.0,0.2946938775510204,0.18367346938775508,0.18367346938775508,0.18367346938775508
2018-09-23,63.0,0.0,63.0,10.171428571428573,5.542857142857143,5.628571428571428,5.8,28.24285714285714,31.942857142857147,25.37142857142857,9.814285714285715,34.0,9.0,3.0,4.0,103.4579591836735,30.723265306122446,31.680816326530607,33.64
2018-09-30,40.0,0.0,40.0,1.9714285714285715,1.8857142857142857,1.9714285714285715,1.9714285714285715,28.157142857142855,31.657142857142862,25.32857142857143,8.585714285714285,38.371428571428574,9.0,3.0,0.0,3.8865306122448984,3.555918367346939,3.8865306122448984,3.8865306122448984
2018-10-07,51.0,0.0,51.0,13.828571428571431,9.62857142857143,11.200000000000001,11.857142857142858,27.185714285714287,29.87142857142857,23.814285714285713,6.228571428571429,32.04285714285714,11.0,3.0,2.0,191.2293877551021,92.70938775510207,125.44000000000003,140.59183673469389
2018-10-14,51.0,0.0,51.0,0.4857142857142857,0.37142857142857144,0.4571428571428572,0.4571428571428572,28.114285714285717,30.957142857142856,26.157142857142855,9.314285714285715,33.75714285714286,12.0,3.0,2.0,0.23591836734693877,0.1379591836734694,0.20897959183673473,0.20897959183673473
2018-10-21,60.0,2.0,62.0,5.228571428571429,3.4571428571428577,4.914285714285714,5.228571428571429,27.557142857142857,31.485714285714288,24.900000000000002,8.385714285714286,32.128571428571426,10.0,3.0,3.0,27.33795918367347,11.951836734693881,24.150204081632648,27.33795918367347
2018-10-28,78.0,0.0,78.0,0.0,0.0,0.0,0.0,29.157142857142855,32.6,26.842857142857145,12.028571428571428,34.15714285714286,9.0,4.0,2.0,0.0,0.0,0.0,0.0
2018-11-04,75.0,0.0,75.0,2.8285714285714287,2.1714285714285713,2.2,2.8000000000000003,29.185714285714287,33.07142857142857,26.585714285714285,11.62857142857143,37.68571428571429,8.0,5.0,2.0,8.000816326530613,4.715102040816326,4.840000000000001,7.840000000000002
2018-11-11,71.0,0.0,71.0,25.342857142857145,11.828571428571427,18.228571428571428,22.514285714285712,26.585714285714285,30.285714285714285,24.0,5.2,28.5,8.0,2.0,2.0,642.2604081632654,139.9151020408163,332.28081632653056,506.8930612244897
2018-11-18,78.0,0.0,78.0,3.8285714285714283,3.257142857142857,3.7714285714285714,3.8285714285714283,28.02857142857143,31.97142857142857,24.642857142857142,6.742857142857143,32.34285714285714,9.0,3.0,1.0,14.657959183673468,10.608979591836734,14.223673469387755,14.657959183673468
2018-11-25,97.0,0.0,97.0,1.3714285714285714,1.2285714285714284,1.2285714285714284,1.2857142857142858,27.8,32.1,25.47142857142857,6.1571428571428575,29.957142857142856,11.0,2.0,2.0,1.8808163265306124,1.5093877551020405,1.5093877551020405,1.6530612244897962
2018-12-02,109.0,0.0,109.0,1.8,1.0857142857142856,1.2,1.2,27.47142857142857,31.2,25.357142857142858,6.885714285714286,31.571428571428573,12.0,3.0,1.0,3.24,1.1787755102040816,1.44,1.44
2018-12-09,114.0,1.0,115.0,3.4285714285714284,2.2857142857142856,2.7714285714285714,2.9714285714285715,27.32857142857143,31.52857142857143,24.957142857142856,5.6571428571428575,26.057142857142853,10.0,3.0,2.0,11.755102040816325,5.224489795918367,7.6808163265306115,8.829387755102042
2018-12-16,107.0,1.0,108.0,6.857142857142857,5.085714285714286,5.8,6.285714285714286,27.17142857142857,30.74285714285714,24.142857142857142,5.385714285714286,32.7,10.0,3.0,2.0,47.0204081632653,25.864489795918374,33.64,39.51020408163265
2018-12-23,127.0,1.0,128.0,6.942857142857143,6.028571428571428,6.457142857142857,6.685714285714286,27.314285714285713,31.3,24.042857142857144,5.542857142857143,27.87142857142857,15.0,4.0,4.0,48.203265306122454,36.343673469387745,41.694693877551025,44.69877551020409
2018-12-30,160.0,0.0,160.0,6.371428571428572,4.0,4.542857142857143,5.171428571428572,27.442857142857143,31.0,25.057142857142857,6.928571428571429,29.37142857142857,18.0,4.0,3.0,40.595102040816336,16.0,20.63755102040816,26.74367346938776
2019-01-06,205.0,2.0,207.0,1.5714285714285714,0.9428571428571428,1.2285714285714284,1.3142857142857143,27.614285714285717,31.37142857142857,25.52857142857143,6.285714285714286,24.071428571428573,12.0,3.0,2.0,2.4693877551020407,0.8889795918367347,1.5093877551020405,1.7273469387755103
2019-01-13,245.0,0.0,245.0,11.057142857142859,6.228571428571428,8.228571428571428,10.542857142857143,26.885714285714283,30.67142857142857,24.957142857142856,6.3999999999999995,29.771428571428572,14.0,4.0,2.0,122.26040816326534,38.79510204081632,67.70938775510203,111.15183673469387
2019-01-20,207.0,8.0,215.0,2.8285714285714287,1.8857142857142857,2.542857142857143,2.7142857142857144,27.728571428571428,31.814285714285713,25.2,7.357142857142857,31.685714285714287,12.0,3.0,3.0,8.000816326530613,3.555918367346939,6.466122448979593,7.367346938775511
2019-01-27,221.0,1.0,222.0,2.5428571428571423,1.9142857142857144,2.1714285714285717,2.4285714285714284,28.285714285714285,32.48571428571429,25.442857142857143,6.857142857142857,32.32857142857143,12.0,5.0,0.0,6.466122448979589,3.6644897959183678,4.715102040816328,5.897959183673469
2019-02-03,179.0,3.0,182.0,5.6000000000000005,3.057142857142857,3.6571428571428575,4.6000000000000005,28.614285714285717,32.642857142857146,25.914285714285715,9.257142857142856,32.871428571428574,20.0,6.0,3.0,31.360000000000007,9.34612244897959,13.374693877551023,21.160000000000004
2019-02-10,135.0,3.0,138.0,0.9142857142857143,0.5428571428571429,0.5428571428571429,0.5714285714285714,28.314285714285713,32.18571428571429,25.657142857142855,12.385714285714286,34.142857142857146,20.0,5.0,3.0,0.8359183673469387,0.2946938775510205,0.2946938775510205,0.32653061224489793
2019-02-17,232.0,3.0,235.0,7.771428571428572,2.3714285714285714,3.257142857142857,4.628571428571428,27.47142857142857,31.485714285714288,24.900000000000002,9.314285714285715,32.4,19.0,4.0,3.0,60.39510204081634,5.6236734693877555,10.608979591836734,21.42367346938775
2019-02-24,181.0,1.0,182.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,27.642857142857142,31.042857142857144,25.599999999999998,12.700000000000001,37.371428571428574,18.0,6.0,2.0,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448
2019-03-03,156.0,1.0,157.0,0.14285714285714285,0.1142857142857143,0.14285714285714285,0.14285714285714285,27.814285714285713,31.52857142857143,25.8,12.585714285714285,35.22857142857143,18.0,7.0,3.0,0.02040816326530612,0.01306122448979592,0.02040816326530612,0.02040816326530612
2019-03-10,133.0,1.0,134.0,0.0,0.0,0.0,0.0,28.385714285714283,33.07142857142857,25.5,12.071428571428571,36.471428571428575,26.0,8.0,4.0,0.0,0.0,0.0,0.0
2019-03-17,109.0,0.0,109.0,1.3142857142857143,0.6285714285714287,0.7142857142857143,1.0,28.085714285714285,33.028571428571425,25.157142857142855,12.714285714285714,35.6,20.0,4.0,4.0,1.7273469387755103,0.39510204081632666,0.5102040816326531,1.0
2019-03-24,96.0,1.0,97.0,3.142857142857143,2.5142857142857147,2.9714285714285715,3.0,28.071428571428573,32.385714285714286,25.099999999999998,10.842857142857142,31.785714285714285,18.0,6.0,3.0,9.877551020408163,6.321632653061227,8.829387755102042,9.0
2019-03-31,99.0,1.0,100.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,28.342857142857145,32.785714285714285,25.857142857142858,13.357142857142858,37.55714285714286,16.0,4.0,3.0,0.000816326530612245,0.000816326530612245,0.000816326530612245,0.000816326530612245
2019-04-07,108.0,0.0,108.0,0.0,0.0,0.0,0.0,28.928571428571427,33.9,26.12857142857143,10.9,31.67142857142857,12.0,4.0,2.0,0.0,0.0,0.0,0.0
2019-04-14,125.0,0.0,125.0,3.857142857142857,2.7714285714285714,3.742857142857143,3.8285714285714287,28.52857142857143,33.614285714285714,25.0,10.22857142857143,33.371428571428574,14.0,4.0,1.0,14.877551020408164,7.6808163265306115,14.008979591836734,14.657959183673471
2019-04-21,134.0,1.0,135.0,1.2571428571428573,1.2285714285714284,1.2571428571428573,1.2571428571428573,28.842857142857145,33.94285714285714,25.52857142857143,9.828571428571427,31.67142857142857,12.0,3.0,2.0,1.5804081632653066,1.5093877551020405,1.5804081632653066,1.5804081632653066
2019-04-28,156.0,1.0,157.0,5.2,4.228571428571429,4.942857142857143,5.2,28.7,32.94285714285714,25.685714285714287,9.357142857142858,29.5,14.0,4.0,4.0,27.040000000000003,17.880816326530613,24.431836734693878,27.040000000000003
2019-05-05,192.0,2.0,194.0,8.142857142857142,2.9714285714285715,5.257142857142857,6.914285714285714,28.114285714285717,32.51428571428571,24.857142857142858,7.928571428571429,31.271428571428572,16.0,4.0,2.0,66.30612244897958,8.829387755102042,27.637551020408164,47.8073469387755
2019-05-12,287.0,0.0,287.0,5.314285714285715,5.0,5.228571428571429,5.228571428571429,28.62857142857143,32.42857142857143,25.75714285714286,7.814285714285715,30.342857142857145,15.0,3.0,2.0,28.24163265306123,25.0,27.33795918367347,27.33795918367347
2019-05-19,307.0,2.0,309.0,3.057142857142857,2.314285714285714,2.742857142857143,2.7714285714285714,29.357142857142858,33.32857142857143,26.614285714285717,8.857142857142858,34.1,15.0,4.0,3.0,9.34612244897959,5.355918367346938,7.5232653061224495,7.6808163265306115
